epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2065,1.47336,1.27884,1.04713,0.41176,0.23337,0.23562,0.13002,1.3463,0.9029,0.98312,0.000195989,0.000195989,0.000195989
