epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3555.38,1.18432,0.70671,0.96014,0.68438,0.33188,0.36116,0.20396,1.19504,0.6928,0.95214,0.01,0.01,0.01
2,7088.69,1.18653,0.71126,0.96063,0.69831,0.33379,0.36885,0.20847,1.19325,0.68655,0.95275,0.00999322,0.00999322,0.00999322
